pipeline,resource,organisation,value,entity
developer-agreement-transaction,,local-authority-eng:WIL,18/02652/CIL,4402042
developer-agreement-transaction,,local-authority-eng:WIL,18/08737/CIL,4402043
developer-agreement-transaction,,local-authority-eng:WIL,18/09769/CIL,4402044
developer-agreement-transaction,,local-authority-eng:WIL,18/09811/CIL,4402045
developer-agreement-transaction,,local-authority-eng:WIL,18/10011/CIL,4402046
developer-agreement-transaction,,local-authority-eng:WIL,18/11026/CIL,4402047
developer-agreement-transaction,,local-authority-eng:WIL,18/11985/CIL,4402048
developer-agreement-transaction,,local-authority-eng:WIL,18/12049/CIL,4402049
developer-agreement-transaction,,local-authority-eng:WIL,18/12062/CIL,4402050
developer-agreement-transaction,,local-authority-eng:WIL,18/12094/CIL,4402051
developer-agreement-transaction,,local-authority-eng:WIL,18/12108/CIL,4402052
developer-agreement-transaction,,local-authority-eng:WIL,19/00735/CIL,4402053
developer-agreement-transaction,,local-authority-eng:WIL,19/01123/CIL,4402054
developer-agreement-transaction,,local-authority-eng:WIL,19/01128/CIL,4402055
developer-agreement-transaction,,local-authority-eng:WIL,19/01211/CIL,4402056
developer-agreement-transaction,,local-authority-eng:WIL,19/01294/CIL,4402057
developer-agreement-transaction,,local-authority-eng:WIL,19/01603/CIL,4402058
developer-agreement-transaction,,local-authority-eng:WIL,19/01606/CIL,4402059
developer-agreement-transaction,,local-authority-eng:WIL,19/01740/CIL,4402060
developer-agreement-transaction,,local-authority-eng:WIL,19/01881/CIL,4402061
developer-agreement-transaction,,local-authority-eng:WIL,19/02537/CIL,4402062
developer-agreement-transaction,,local-authority-eng:WIL,19/02545/CIL,4402063
developer-agreement-transaction,,local-authority-eng:WIL,19/02839/CIL,4402064
developer-agreement-transaction,,local-authority-eng:WIL,19/03112/CIL,4402065
developer-agreement-transaction,,local-authority-eng:WIL,19/03853/CIL,4402066
developer-agreement-transaction,,local-authority-eng:WIL,19/03922/CIL,4402067
developer-agreement-transaction,,local-authority-eng:WIL,19/04805/CIL,4402068
developer-agreement-transaction,,local-authority-eng:WIL,19/04950/CIL,4402069
developer-agreement-transaction,,local-authority-eng:WIL,19/05156/CIL,4402070
developer-agreement-transaction,,local-authority-eng:WIL,19/05392/CIL,4402071
developer-agreement-transaction,,local-authority-eng:WIL,19/05531/CIL,4402072
developer-agreement-transaction,,local-authority-eng:WIL,19/05965/CIL,4402073
developer-agreement-transaction,,local-authority-eng:WIL,19/06116/CIL,4402074
developer-agreement-transaction,,local-authority-eng:WIL,19/06395/CIL,4402075
developer-agreement-transaction,,local-authority-eng:WIL,19/06509/CIL,4402076
developer-agreement-transaction,,local-authority-eng:WIL,19/06596/CIL,4402077
developer-agreement-transaction,,local-authority-eng:WIL,19/06612/CIL,4402078
developer-agreement-transaction,,local-authority-eng:WIL,19/07427/CIL,4402079
developer-agreement-transaction,,local-authority-eng:WIL,19/08919/CIL,4402080
developer-agreement-transaction,,local-authority-eng:WIL,19/10748/CIL,4402081
developer-agreement-transaction,,local-authority-eng:WIL,20/00192/CIL,4402082
developer-agreement-transaction,,local-authority-eng:BOT,B/15/0196-da-OSP-Tr3,4402083
developer-agreement-transaction,,local-authority-eng:BOT,B/13/0037-da1-OSP-Tr3,4402084
developer-agreement-transaction,,local-authority-eng:BOT,B/12/0171-da-AFH-Tr3,4402085
developer-agreement-transaction,,local-authority-eng:BOT,B/14/0165-da-AFH-Tr5,4402086
developer-agreement-transaction,,local-authority-eng:BOT,B/14/0165-da-AFH-Tr6,4402087
developer-agreement-transaction,,local-authority-eng:BOT,B/15/0391-da-AFH-Tr1,4402088
developer-agreement-transaction,,local-authority-eng:BOT,B/16/0106-da-AFH-Tr1,4402089
developer-agreement-transaction,,local-authority-eng:BOT,B/17/0315-da-AFH-Tr1,4402090
developer-agreement-transaction,,local-authority-eng:BOT,B/17/0316-da-AFH-Tr1,4402091
developer-agreement-transaction,,local-authority-eng:BOT,B/18/0395-da-AFH-Tr1,4402092
developer-agreement-transaction,,local-authority-eng:BOT,B/16/0298-da-EDU-Tr1,4402093
developer-agreement-transaction,,local-authority-eng:CMA,01/06/0285AP1-t1,4402094
developer-agreement-transaction,,local-authority-eng:CMA,01/10/1026AP3-t1,4402095
developer-agreement-transaction,,local-authority-eng:CMA,01/10/1116AP1-t1,4402096
developer-agreement-transaction,,local-authority-eng:CMA,01/10/1116AP1-t2,4402097
developer-agreement-transaction,,local-authority-eng:CMA,01/12/0610AP2-t1,4402098
developer-agreement-transaction,,local-authority-eng:CMA,01/12/0710AP1-t1,4402099
developer-agreement-transaction,,local-authority-eng:CMA,01/12/0878AP1-t1,4402100
developer-agreement-transaction,,local-authority-eng:CMA,01/13/0983AP1-t1,4402101
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0761AP1-t1,4402102
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0761AP3-t1,4402103
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0778AP1-t1,4402104
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0778AP5-t1,4402105
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0778AP5-t2,4402106
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0778AP6-t1,4402107
developer-agreement-transaction,,local-authority-eng:CMA,01/14/0778AP7-t1,4402108
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0341AP1-t1,4402109
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0341AP1-t2,4402110
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0886AP1-t1,4402111
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0886AP2-t1,4402112
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0886AP3-t1,4402113
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0886AP3-t2,4402114
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0918AP1-t1,4402115
developer-agreement-transaction,,local-authority-eng:CMA,01/15/0918AP1-t2,4402116
developer-agreement-transaction,,local-authority-eng:CMA,01/15/1011AP1-t1,4402117
developer-agreement-transaction,,local-authority-eng:CMA,01/16/0868AP1-t1,4402118
developer-agreement-transaction,,local-authority-eng:CMA,01/16/0868AP1-t2,4402119
developer-agreement-transaction,,local-authority-eng:CMA,01/16/0868AP1-t3,4402120
developer-agreement-transaction,,local-authority-eng:CMA,01/17/0669AP1-t1,4402121
developer-agreement-transaction,,local-authority-eng:CMA,01/17/0669AP1-t2,4402122
developer-agreement-transaction,,local-authority-eng:CMA,01/17/0669AP2-t1,4402123
developer-agreement-transaction,,local-authority-eng:CMA,01/17/0669AP3-t1,4402124
developer-agreement-transaction,,local-authority-eng:CMA,01/17/0969AP1-t1,4402125
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0693AP1-t1,4402126
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0693AP1-t2,4402127
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0693AP1-t3,4402128
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0693AP2-t1,4402129
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0693AP2-t2,4402130
developer-agreement-transaction,,local-authority-eng:CMA,01/18/0790AP1-t1,4402131
developer-agreement-transaction,,local-authority-eng:CMA,01/18/1142AP1-t1,4402132
developer-agreement-transaction,,local-authority-eng:CMA,01/18/1142AP2-t1,4402133
developer-agreement-transaction,,local-authority-eng:CMA,01/18/1142AP3-t1,4402134
developer-agreement-transaction,,local-authority-eng:CMA,01/19/0953AP1-t1,4402135
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0037AP2-t1,4402136
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0037AP7-t1,4402137
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0037AP7-t2,4402138
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0037AP3-t1,4402139
developer-agreement-transaction,,local-authority-eng:CMA,02/12/0311AP3-t1,4402140
developer-agreement-transaction,,local-authority-eng:CMA,02/12/0311AP4-t1,4402141
developer-agreement-transaction,,local-authority-eng:CMA,02/12/0311AP5-t1,4402142
developer-agreement-transaction,,local-authority-eng:CMA,02/12/0483AP1-t1,4402143
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0142AP1-t1,4402144
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0142AP1-t2,4402145
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0142AP3-t1,4402146
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0142AP3-t2,4402147
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0445AP2-t1,4402148
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0445AP1-t1,4402149
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0445AP1-t2,4402150
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0445AP1-t3,4402151
developer-agreement-transaction,,local-authority-eng:CMA,02/13/0482AP1-t1,4402152
developer-agreement-transaction,,local-authority-eng:CMA,02/14/0271AP1-t1,4402153
developer-agreement-transaction,,local-authority-eng:CMA,02/14/0271AP1-t2,4402154
developer-agreement-transaction,,local-authority-eng:CMA,02/14/0381AP3-t1,4402155
developer-agreement-transaction,,local-authority-eng:CMA,02/16/0070AP1-t1,4402156
developer-agreement-transaction,,local-authority-eng:CMA,02/16/0070AP2-t1,4402157
developer-agreement-transaction,,local-authority-eng:CMA,02/16/0070AP2-t2,4402158
developer-agreement-transaction,,local-authority-eng:CMA,02/16/0070AP2-t3,4402159
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0039AP1-t1,4402160
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0039AP2-t1,4402161
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0039AP3-t1,4402162
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0148AP1-t1,4402163
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0148AP2-t1,4402164
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0148AP2-t2,4402165
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0148AP2-t3,4402166
developer-agreement-transaction,,local-authority-eng:CMA,02/17/0587AP1-t1,4402167
developer-agreement-transaction,,local-authority-eng:CMA,02/18/0372AP1-t1,4402168
developer-agreement-transaction,,local-authority-eng:CMA,02/18/0372AP1-t2,4402169
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0291AP1-t1,4402170
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0291AP1-t2,4402171
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0291AP1-t3,4402172
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0291AP4-t1,4402173
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0291AP5-t1,4402174
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP1-t1,4402175
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP2-t1,4402176
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP3-t1,4402177
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP3-t2,4402178
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP3-t3,4402179
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP4-t1,4402180
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP5-t1,4402181
developer-agreement-transaction,,local-authority-eng:CMA,03/15/0799AP5-t2,4402182
developer-agreement-transaction,,local-authority-eng:CMA,03/18/9004/5AP1-t1,4402183
developer-agreement-transaction,,local-authority-eng:CMA,04/11/2568AP2-t1,4402184
developer-agreement-transaction,,local-authority-eng:CMA,04/11/2568AP2-t2,4402185
developer-agreement-transaction,,local-authority-eng:CMA,04/11/2568AP2-t3,4402186
developer-agreement-transaction,,local-authority-eng:CMA,04/13/2235AP1-t1,4402187
developer-agreement-transaction,,local-authority-eng:CMA,04/13/2235AP3-t1,4402188
developer-agreement-transaction,,local-authority-eng:CMA,04/13/2235AP5-t1,4402189
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP4-t1,4402190
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP5-t1,4402191
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP6-t1,4402192
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP7-t1,4402193
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP8-t1,4402194
developer-agreement-transaction,,local-authority-eng:CMA,04/14/9003AP9-t1,4402195
developer-agreement-transaction,,local-authority-eng:CMA,04/16/2206AP1-t1,4402196
developer-agreement-transaction,,local-authority-eng:CMA,04/16/2206AP1-t2,4402197
developer-agreement-transaction,,local-authority-eng:CMA,04/16/2206AP1-t3,4402198
developer-agreement-transaction,,local-authority-eng:CMA,04/16/2206AP1-t4,4402199
developer-agreement-transaction,,local-authority-eng:CMA,04/16/2206AP1-t5,4402200
developer-agreement-transaction,,local-authority-eng:CMA,05/12/0566AP2-t1,4402201
developer-agreement-transaction,,local-authority-eng:CMA,05/12/0566AP2-t2,4402202
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP1-t1,4402203
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP1-t2,4402204
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP1-t3,4402205
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP2-t1,4402206
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP2-t2,4402207
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP2-t3,4402208
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP3-t1,4402209
developer-agreement-transaction,,local-authority-eng:CMA,05/13/1120AP4-t1,4402210
developer-agreement-transaction,,local-authority-eng:CMA,05/16/9002AP1-t1,4402211
developer-agreement-transaction,,local-authority-eng:CMA,05/16/9002AP1-t2,4402212
developer-agreement-transaction,,local-authority-eng:CMA,05/17/0992AP1-t1,4402213
developer-agreement-transaction,,local-authority-eng:CMA,05/17/0992AP1-t2,4402214
developer-agreement-transaction,,local-authority-eng:CMA,05/17/0992AP1-t3,4402215
developer-agreement-transaction,,local-authority-eng:CMA,05/17/0992AP1-t4,4402216
developer-agreement-transaction,,local-authority-eng:CMA,06/14/0657AP1-t1,4402217
developer-agreement-transaction,,local-authority-eng:CMA,06/18/0364AP1-t1,4402218
developer-agreement-transaction,,local-authority-eng:CMA,06/18/0364AP1-t2,4402219
developer-agreement-transaction,,local-authority-eng:CMA,01/09/0216AP1-t1,4402220
developer-agreement-transaction,,local-authority-eng:CMA,01/12/0793AP3-t1,4402221
developer-agreement-transaction,,local-authority-eng:CMA,01/12/0793AP4-t1,4402222
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0037AP1-t1,4402223
developer-agreement-transaction,,local-authority-eng:CMA,02/10/0542AP2-t1,4402224
developer-agreement-transaction,,local-authority-eng:CMA,02/12/0483AP2-t1,4402225
developer-agreement-transaction,,local-authority-eng:CMA,03/08/0295AP1-t1,4402226
developer-agreement-transaction,,local-authority-eng:CMA,03/13/0654AP1-t1,4402227
developer-agreement-transaction,,local-authority-eng:CMA,05/14/1036AP2-t1,4402228
developer-agreement-transaction,,local-authority-eng:SNR,LA/2009/1049/UU/6-o/6,4402229
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0218/106/OP-8.6/7,4402230
developer-agreement-transaction,,local-authority-eng:SNR,LA/2011/0737/106/S1-2/2,4402231
developer-agreement-transaction,,local-authority-eng:SNR,LA/2011/0740/106/S1-2/2,4402232
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0332/106/S1-10/28,4402233
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0332/106/S1-10/29,4402234
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0332/106/S1-12.1/32,4402235
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0332/106/S1-12.1/33,4402236
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0332/106/S1-14/39,4402237
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0995/106/S3-3.2/27,4402238
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0995/106/S3-3.3/30,4402239
developer-agreement-transaction,,local-authority-eng:SNR,LA/2010/0995/106/S3-6.1/33,4402240
